dol vehicle id,clean_alternative_fuel_vehicle_type,make,model,new_or_used_vehicle,sale_price,dol_transaction_date,transaction_type,transaction_year,electric_vehicle_fee_paid,electric_range,vehicle_primary_use,meets_2019_hb_2042_electric_range_requirement
172484441,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,June 03 2022,Registration Renewal,2022,Yes,38,Passenger,TRUE
183346138,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,November 06 2021,Original Title,2021,Not Applicable,35,Passenger,TRUE
183346138,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,November 06 2021,Original Registration,2021,No,35,Passenger,TRUE
129589799,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,March 02 2018,Registration Renewal,2018,Yes,38,Passenger,TRUE
153684667,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,36177,May 27 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
153684667,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,0,May 27 2021,Original Registration,2021,No,0,Passenger,FALSE
217053644,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,43490,September 29 2022,Original Title,2022,Not Applicable,0,Passenger,FALSE
217053644,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,0,September 29 2022,Original Registration,2022,No,0,Passenger,FALSE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,September 19 2012,Original Registration,2012,No,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,September 19 2012,Original Title,2012,Not Applicable,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 13 2013,Registration Renewal,2013,No,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 06 2014,Registration Renewal,2014,No,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 18 2015,Registration Renewal,2015,No,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 16 2016,Registration Renewal,2016,No,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 29 2017,Registration Renewal,2017,No,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 02 2018,Registration Renewal,2018,Yes,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 15 2019,Registration Renewal,2019,Yes,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,September 16 2020,Registration Renewal,2020,Yes,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 11 2021,Registration Renewal,2021,Yes,38,Passenger,TRUE
121306454,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 10 2022,Registration Renewal,2022,Yes,38,Passenger,TRUE
4286670,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,December 08 2016,Original Registration,2016,No,53,Passenger,TRUE
4286670,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,December 08 2016,Original Title,2016,Not Applicable,53,Passenger,TRUE
234852691,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,November 05 2015,Original Registration,2015,No,38,Passenger,TRUE
234852691,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,November 05 2015,Original Title,2015,Not Applicable,38,Passenger,TRUE
152863196,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,August 05 2016,Original Registration,2016,No,53,Passenger,TRUE
152863196,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,August 05 2016,Original Title,2016,Not Applicable,53,Passenger,TRUE
154873568,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,49283,June 04 2021,Original Title,2021,Not Applicable,0,Passenger,FALSE
154873568,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,0,June 04 2021,Original Registration,2021,No,0,Passenger,FALSE
154873568,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,May 02 2022,Registration Renewal,2022,Yes,0,Passenger,FALSE
348954462,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,August 26 2019,Registration Renewal,2019,Yes,238,Passenger,TRUE
122575190,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,August 21 2014,Original Registration,2014,No,38,Passenger,TRUE
122575190,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,August 21 2014,Original Title,2014,Not Applicable,38,Passenger,TRUE
122575190,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,June 16 2015,Registration Renewal,2015,No,38,Passenger,TRUE
122575190,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 09 2016,Registration Renewal,2016,No,38,Passenger,TRUE
122575190,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,July 26 2017,Registration Renewal,2017,Yes,38,Passenger,TRUE
122575190,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,June 13 2018,Registration Renewal,2018,Yes,38,Passenger,TRUE
231167604,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,0,July 10 2019,Original Registration,2019,No,238,Passenger,TRUE
176172517,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,10500,June 17 2021,Transfer Title,2021,Not Applicable,38,Passenger,TRUE
176172517,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,June 17 2021,Registration at time of Transfer,2021,Yes,38,Passenger,TRUE
109582364,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,20998,June 17 2020,Original Title,2020,Not Applicable,238,Passenger,TRUE
109582364,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,June 17 2020,Original Registration,2020,No,238,Passenger,TRUE
109582364,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,June 01 2021,Registration Renewal,2021,Yes,238,Passenger,TRUE
247075349,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,June 30 2017,Registration Renewal,2017,Yes,38,Passenger,TRUE
247075349,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,May 02 2018,Registration Renewal,2018,Yes,38,Passenger,TRUE
247075349,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,May 22 2019,Registration Renewal,2019,Yes,38,Passenger,TRUE
247075349,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,April 30 2020,Registration Renewal,2020,Yes,38,Passenger,TRUE
247075349,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,June 30 2015,Original Registration,2015,No,38,Passenger,TRUE
247075349,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,June 30 2015,Original Title,2015,Not Applicable,38,Passenger,TRUE
247075349,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,May 07 2016,Registration Renewal,2016,No,38,Passenger,TRUE
226994351,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,October 02 2015,Registration at time of Transfer,2015,No,35,Passenger,TRUE
226994351,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,October 02 2015,Transfer Title,2015,Not Applicable,35,Passenger,TRUE
226994351,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 11 2016,Registration Renewal,2016,No,35,Passenger,TRUE
168793537,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,13400,July 20 2021,Original Title,2021,Not Applicable,238,Passenger,TRUE
168793537,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,July 20 2021,Original Registration,2021,No,238,Passenger,TRUE
250889131,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,June 19 2013,Original Registration,2013,No,38,Passenger,TRUE
250889131,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,June 19 2013,Original Title,2013,Not Applicable,38,Passenger,TRUE
250889131,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,April 14 2014,Registration Renewal,2014,No,38,Passenger,TRUE
250889131,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,June 01 2015,Registration Renewal,2015,No,38,Passenger,TRUE
236746772,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 21 2018,Registration Renewal,2018,Yes,53,Passenger,TRUE
2347439,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,November 12 2019,Original Title,2019,Not Applicable,53,Passenger,TRUE
2347439,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,November 12 2019,Original Registration,2019,No,53,Passenger,TRUE
286453072,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,October 28 2020,Registration Renewal,2020,Yes,238,Passenger,TRUE
286453072,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,November 09 2021,Registration Renewal,2021,Yes,238,Passenger,TRUE
230408405,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,35294,July 27 2017,Original Title,2017,Not Applicable,238,Passenger,TRUE
230408405,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,New,0,July 27 2017,Original Registration,2017,No,238,Passenger,TRUE
230408405,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,August 27 2018,Registration Renewal,2018,Yes,238,Passenger,TRUE
230408405,Battery Electric Vehicle (BEV),CHEVROLET,Bolt EV,Used,0,July 29 2019,Registration Renewal,2019,Yes,238,Passenger,TRUE
192948276,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 21 2017,Registration Renewal,2017,Yes,38,Passenger,TRUE
192948276,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,July 10 2018,Registration Renewal,2018,Yes,38,Passenger,TRUE
192948276,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,July 31 2019,Registration Renewal,2019,Yes,38,Passenger,TRUE
192948276,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,August 19 2020,Registration Renewal,2020,Yes,38,Passenger,TRUE
192948276,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,Used,0,July 12 2021,Registration Renewal,2021,Yes,38,Passenger,TRUE
192948276,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,August 21 2014,Original Registration,2014,No,38,Passenger,TRUE
192948276,Plug-in Hybrid Electric Vehicle (PHEV),CHEVROLET,Volt,New,0,August 21 2014,Original Title,2014,Not Applicable,38,Passenger,TRUE
